week_day sin_time cos_time 400,500-max 400,500-min 400,500-mean 400,500-median 400,500-std 400,500-sum 800,900-max 800,900-min 800,900-mean 800,900-median 800,900-std 800,900-sum 2400,2500-max 2400,2500-min 2400,2500-mean 2400,2500-median 2400,2500-std 2400,2500-sum 2400,2410-max 2400,2410-min 2400,2410-mean 2400,2410-median 2400,2410-std 2400,2410-sum 2405,2415-max 2405,2415-min 2405,2415-mean 2405,2415-median 2405,2415-std 2405,2415-sum 2410,2420-max 2410,2420-min 2410,2420-mean 2410,2420-median 2410,2420-std 2410,2420-sum 2415,2425-max 2415,2425-min 2415,2425-mean 2415,2425-median 2415,2425-std 2415,2425-sum 2420,2430-max 2420,2430-min 2420,2430-mean 2420,2430-median 2420,2430-std 2420,2430-sum 2425,2435-max 2425,2435-min 2425,2435-mean 2425,2435-median 2425,2435-std 2425,2435-sum 2430,2440-max 2430,2440-min 2430,2440-mean 2430,2440-median 2430,2440-std 2430,2440-sum 2435,2445-max 2435,2445-min 2435,2445-mean 2435,2445-median 2435,2445-std 2435,2445-sum 2440,2450-max 2440,2450-min 2440,2450-mean 2440,2450-median 2440,2450-std 2440,2450-sum 2445,2455-max 2445,2455-min 2445,2455-mean 2445,2455-median 2445,2455-std 2445,2455-sum 2450,2460-max 2450,2460-min 2450,2460-mean 2450,2460-median 2450,2460-std 2450,2460-sum 2455,2465-max 2455,2465-min 2455,2465-mean 2455,2465-median 2455,2465-std 2455,2465-sum 2460,2470-max 2460,2470-min 2460,2470-mean 2460,2470-median 2460,2470-std 2460,2470-sum 2465,2475-max 2465,2475-min 2465,2475-mean 2465,2475-median 2465,2475-std 2465,2475-sum 2470,2480-max 2470,2480-min 2470,2480-mean 2470,2480-median 2470,2480-std 2470,2480-sum 2475,2485-max 2475,2485-min 2475,2485-mean 2475,2485-median 2475,2485-std 2475,2485-sum 2401,2423-max 2401,2423-min 2401,2423-mean 2401,2423-median 2401,2423-std 2401,2423-sum 2426,2448-max 2426,2448-min 2426,2448-mean 2426,2448-median 2426,2448-std 2426,2448-sum 2451,2473-max 2451,2473-min 2451,2473-mean 2451,2473-median 2451,2473-std 2451,2473-sum act_0 act_1 act_2 act_3 sec
1 0.016798003959765048 0.9998589035773836 -54.145538330078125 -94.09437561035156 -69.00834855545044 -68.67848205566406 3.847081750643166 -1725208.713886261 -51.41342544555664 -90.99231719970703 -68.56353916229249 -68.62981033325195 4.571167878529357 -1714088.479057312 -44.182960510253906 -91.33840942382812 -69.46982719436646 -69.09163284301758 3.682365264559672 -1736745.6798591614 -60.723899841308594 -85.22357940673828 -69.45077617034912 -69.1299934387207 3.5921033430308134 -173626.9404258728 -59.770591735839844 -89.00894927978516 -69.38056655578613 -68.9855842590332 3.605748234320927 -173451.41638946533 -59.770591735839844 -89.00894927978516 -69.61808036346436 -69.15526580810547 3.599970557503442 -174045.2009086609 -60.40590286254883 -85.79995727539062 -69.62248143157959 -69.19465637207031 3.549495228237829 -174056.20357894897 -60.40590286254883 -84.43797302246094 -69.59188788757324 -69.19772338867188 3.6486456997546353 -173979.7197189331 -55.97597885131836 -84.36460876464844 -69.56872271270753 -69.18049240112305 3.6966141483445045 -173921.8067817688 -55.15946578979492 -83.82500457763672 -69.23723377532959 -68.96912384033203 3.8166811372884393 -173093.08443832397 -55.15946578979492 -87.02017974853516 -69.13044456939697 -68.78120803833008 3.7693528052463443 -172826.11142349243 -59.801673889160156 -87.02017974853516 -69.43341410064697 -68.98734664916992 3.63128121889478 -173583.53525161743 -59.801673889160156 -84.38960266113281 -69.50076576690674 -69.15251159667969 3.5205188516669925 -173751.91441726685 -59.805389404296875 -91.33840942382812 -69.44146590423584 -69.1627197265625 3.6211870940506348 -173603.6647605896 -57.466793060302734 -91.33840942382812 -69.2880582824707 -68.96663665771484 3.8921379821424806 -173220.14570617676 -57.466793060302734 -89.01091003417969 -69.34221871795654 -68.95290756225586 3.743678977136714 -173355.54679489136 -61.21992492675781 -89.01091003417969 -69.67441668243409 -69.34724044799805 3.63258239657905 -174186.0417060852 -44.182960510253906 -89.5616455078125 -69.58637795562744 -69.23321533203125 3.764693364513481 -173965.9448890686 -44.182960510253906 -89.5616455078125 -69.47265335388184 -69.09496688842773 3.6616175137122235 -173681.6333847046 -59.770591735839844 -89.00894927978516 -69.52432126131924 -69.10432815551758 3.587110866792441 -382383.76693725586 -55.15946578979492 -87.02017974853516 -69.39001732496781 -69.01778793334961 3.733284881402568 -381645.095287323 -57.466793060302734 -91.33840942382812 -69.48968628484552 -69.15409469604492 3.6961078606058644 -382193.2745666504 1 0 1 0 231
1 0.01701613893230685 0.9998552150265739 -53.37478256225586 -92.91590118408203 -68.98250286132813 -68.7130126953125 3.8042542209821772 -1724562.5715332031 -50.57902526855469 -94.13606262207031 -68.75498313171387 -68.74453353881836 4.477799588418811 -1718874.5782928467 -43.024200439453125 -92.41577911376953 -69.45274669555664 -69.08644104003906 3.680288958157674 -1736318.667388916 -60.2992057800293 -92.41577911376953 -69.62295561981202 -69.29283142089844 3.584110015829023 -174057.38904953003 -60.21004104614258 -92.41577911376953 -69.62229987335205 -69.30424499511719 3.663838656711736 -174055.74968338013 -60.21004104614258 -91.22856140136719 -69.49017046508789 -69.125732421875 3.62472412011179 -173725.42616271973 -61.238338470458984 -86.39839935302734 -69.50841393890381 -69.05728912353516 3.509460252097536 -173771.03484725952 -61.027976989746094 -88.0911636352539 -69.49471157684326 -69.04378890991211 3.5944815909835515 -173736.77894210815 -59.955570220947266 -91.8912353515625 -69.34644596557617 -68.88622665405273 3.70103011664563 -173366.11491394043 -57.78642654418945 -91.8912353515625 -69.21377912750245 -68.83399963378906 3.751115441713892 -173034.4478187561 -57.78642654418945 -86.2906494140625 -69.15392759246826 -68.82419204711914 3.773000236409814 -172884.81898117065 -59.563636779785156 -85.67942810058594 -69.3320206237793 -69.01656723022461 3.708744308943867 -173330.05155944824 -59.563636779785156 -85.67942810058594 -69.49768397064209 -69.18904876708984 3.6811085586832175 -173744.20992660522 -57.867977142333984 -83.70660400390625 -69.31816500396728 -69.07086944580078 3.668897888932611 -173295.4125099182 -57.867977142333984 -83.70660400390625 -69.14447139282227 -68.88986206054688 3.675709372496216 -172861.17848205566 -57.91226577758789 -87.96887969970703 -69.4560382965088 -69.11995315551758 3.7434321672228057 -173640.09574127197 -60.147518157958984 -87.96887969970703 -69.68330232849121 -69.30920028686523 3.6783023750972434 -174208.25582122803 -43.024200439453125 -88.76179504394531 -69.63640420989991 -69.25630569458008 3.7264866339186007 -174091.01052474976 -43.024200439453125 -90.21307373046875 -69.59538620910645 -69.16827392578125 3.7231673459759023 -173988.4655227661 -60.21004104614258 -92.41577911376953 -69.53966206082431 -69.17390441894531 3.583259855060028 -382468.1413345337 -57.78642654418945 -91.8912353515625 -69.29293244379217 -68.92171859741211 3.728536500771694 -381111.12844085693 -57.867977142333984 -87.96887969970703 -69.44750397144665 -69.11109161376953 3.6834471113755645 -381961.27184295654 1 0 1 0 234
1 0.01730698430071093 0.9998502229306222 -53.14054489135742 -95.11000061035156 -68.97782419021607 -68.66910934448242 3.8234784258929473 -1724445.6047554016 -51.094390869140625 -93.09449005126953 -68.91009979232788 -68.81533432006836 4.290344878978856 -1722752.494808197 -57.17566680908203 -95.9754638671875 -69.41358900772094 -69.03941345214844 3.667392471552122 -1735339.7251930237 -60.354915618896484 -86.13007354736328 -69.5675513244629 -69.05078887939453 3.6920209375781967 -173918.87831115723 -60.354915618896484 -86.13007354736328 -69.70805127716065 -69.1524429321289 3.6955015326971705 -174270.1281929016 -61.820106506347656 -84.22235870361328 -69.60770387115478 -69.1209716796875 3.623138615600435 -174019.25967788696 -61.08131408691406 -85.19010925292969 -69.59479479064942 -69.1849250793457 3.6037744355821335 -173986.98697662354 -60.218788146972656 -85.19010925292969 -69.56022286682129 -69.18552780151367 3.5765409944464914 -173900.55716705322 -59.006717681884766 -88.53565979003906 -69.31149646911621 -68.95314025878906 3.6176154599721393 -173278.74117279053 -57.17566680908203 -88.53565979003906 -69.06244620513915 -68.65394973754883 3.7707722645937 -172656.1155128479 -57.17566680908203 -87.78836822509766 -69.00453713989258 -68.62501525878906 3.7276516927243137 -172511.34284973145 -57.614898681640625 -85.69822692871094 -69.20376961517334 -68.89587020874023 3.6690592317718767 -173009.42403793335 -57.614898681640625 -88.43892669677734 -69.4256916229248 -69.0879135131836 3.6975181678461393 -173564.229057312 -58.65851593017578 -88.43892669677734 -69.37561238861085 -69.03363037109375 3.6996567083802363 -173439.0309715271 -58.463199615478516 -85.54119873046875 -69.0151658920288 -68.72738265991211 3.8078501622210568 -172537.91473007202 -58.463199615478516 -95.9754638671875 -69.04864365692139 -68.75228500366211 3.7714810853970855 -172621.60914230347 -59.34299850463867 -95.9754638671875 -69.51414203796386 -69.26180648803711 3.564811880241274 -173785.35509490967 -60.58012771606445 -87.02005767822266 -69.65598385009766 -69.37184524536133 3.4948905476206176 -174139.95962524414 -60.58012771606445 -86.84664916992188 -69.61457804260255 -69.22982788085938 3.5630186099598085 -174036.44510650635 -60.354915618896484 -86.13007354736328 -69.60814568398216 -69.14673614501953 3.6255341753810337 -382844.80126190186 -57.17566680908203 -88.53565979003906 -69.14032667402788 -68.77961349487305 3.6974538764008296 -380271.7967071533 -58.463199615478516 -95.9754638671875 -69.26938698023015 -68.98603820800781 3.683307725824917 -380981.62839126587 1 0 1 0 238
1 0.017597828204668105 0.9998451462313946 -51.82463455200195 -92.5224609375 -68.86837503036499 -68.57080459594727 3.8803393737486322 -1721709.3757591248 -51.181678771972656 -95.28512573242188 -68.7655609677124 -68.6919937133789 4.328963131895586 -1719139.02419281 -34.46894836425781 -92.1473388671875 -69.38099394882202 -69.00053024291992 3.7266611139149624 -1734524.8487205505 -49.605892181396484 -88.16934967041016 -69.26947385406494 -68.87210464477539 3.7177450081619696 -173173.68463516235 -34.46894836425781 -84.98464965820312 -69.28400692901612 -68.95323181152344 3.8465758658007845 -173210.01732254028 -34.46894836425781 -85.1819839477539 -69.40691006011963 -69.13298797607422 3.875990952788162 -173517.27515029907 -57.52153015136719 -86.48502349853516 -69.59554036865234 -69.24543762207031 3.675014128591435 -173988.85092163086 -55.109764099121094 -92.1473388671875 -69.59885754852294 -69.20101547241211 3.7084646703448545 -173997.14387130737 -53.65394973754883 -92.1473388671875 -69.38280805206298 -69.02486038208008 3.774794007716974 -173457.02013015747 -53.65394973754883 -90.87813568115234 -69.3244331878662 -69.02140045166016 3.8993611749362884 -173311.08296966553 -58.58196258544922 -86.46428680419922 -69.51442818450927 -69.17924880981445 3.848288146712013 -173786.0704612732 -58.132110595703125 -86.04080200195312 -69.38925065612793 -69.01151275634766 3.5723745059563425 -173473.12664031982 -58.132110595703125 -85.6679458618164 -69.2673121170044 -68.89457321166992 3.5517371437816 -173168.280292511 -57.276588439941406 -85.6679458618164 -69.31519115753174 -68.97584915161133 3.72314081843869 -173287.97789382935 -57.276588439941406 -84.95579528808594 -69.01945070190429 -68.73273468017578 3.8056662428588406 -172548.62675476074 -58.358856201171875 -89.48645782470703 -68.93776055145264 -68.68761444091797 3.6922673857502897 -172344.4013786316 -61.31501388549805 -89.48645782470703 -69.45181707000732 -69.02526473999023 3.6245797428267466 -173629.5426750183 -61.374359130859375 -86.031005859375 -69.70067007904052 -69.21062469482422 3.5774609773147774 -174251.67519760132 -61.39432907104492 -85.84056854248047 -69.52787633972169 -69.08552169799805 3.5731938296008865 -173819.6908493042 -34.46894836425781 -88.16934967041016 -69.36933077794855 -69.02824783325195 3.766470150945815 -381531.31927871704 -53.65394973754883 -92.1473388671875 -69.37155930050936 -69.0223159790039 3.766642843591678 -381543.5761528015 -57.276588439941406 -89.48645782470703 -69.23707508711381 -68.88577651977539 3.719796053382158 -380803.912979126 1 0 1 0 242
1 0.017888670619568343 0.9998399849293209 -52.422237396240234 -98.94501495361328 -68.79744266921998 -68.5225601196289 3.9078571300072658 -1719936.0667304993 -51.347137451171875 -96.1195297241211 -68.86684534042358 -68.7535171508789 4.3626122229521105 -1721671.1335105896 -45.86954116821289 -98.09228515625 -69.44064126693726 -69.07758331298828 3.7603761185164797 -1736016.0316734314 -50.49486541748047 -87.11805725097656 -69.37161588439942 -69.01358795166016 3.8834215027456307 -173429.03971099854 -50.49486541748047 -86.59425354003906 -69.3306892944336 -69.05292129516602 3.838227434859082 -173326.72323608398 -53.1299934387207 -86.59425354003906 -69.48734670410157 -69.13897705078125 3.787408814800064 -173718.3667602539 -53.1299934387207 -86.49893951416016 -69.52504251098632 -69.13656234741211 3.7804031970789866 -173812.60627746582 -60.598472595214844 -86.02291870117188 -69.64104803771973 -69.20405960083008 3.5661816901056924 -174102.62009429932 -56.679203033447266 -88.99967193603516 -69.30487576599121 -68.92771911621094 3.6753518898328164 -173262.18941497803 -56.679203033447266 -88.99967193603516 -68.95046484527587 -68.64609909057617 3.91073378148106 -172376.1621131897 -56.763343811035156 -88.56077575683594 -68.93034459075928 -68.6653060913086 3.862155107563014 -172325.8614768982 -59.63900375366211 -88.28234100341797 -69.15903162994385 -68.87132263183594 3.707582189029219 -172897.57907485962 -59.63900375366211 -86.90554809570312 -69.47949716796874 -69.12815856933594 3.6844811124443937 -173698.74291992188 -59.2956657409668 -92.45811462402344 -69.55548102111817 -69.11364364624023 3.851803008902789 -173888.7025527954 -58.317386627197266 -92.45811462402344 -69.28009125061035 -68.89690399169922 3.878284960357095 -173200.22812652588 -58.317386627197266 -87.67585754394531 -69.37646343078613 -69.02541732788086 3.739748259078852 -173441.15857696533 -45.86954116821289 -87.67585754394531 -69.73946259613037 -69.34585189819336 3.837977331694874 -174348.65649032593 -45.86954116821289 -98.09228515625 -69.81919123382568 -69.3919563293457 3.8955315106034636 -174547.9780845642 -60.811275482177734 -98.09228515625 -69.71055787506104 -69.28510284423828 3.717599089742852 -174276.3946876526 -50.49486541748047 -87.11805725097656 -69.48675823419744 -69.13540267944336 3.817913858855285 -382177.17028808594 -56.679203033447266 -88.99967193603516 -69.14924589816006 -68.84029006958008 3.7774439518915086 -380320.8524398804 -58.317386627197266 -92.45811462402344 -69.53546430691806 -69.15433502197266 3.763802579312019 -382445.0536880493 1 0 1 0 246
1 0.018179511520801727 0.9998347390248375 -52.48015213012695 -92.65225982666016 -68.73627111282349 -68.4705581665039 3.9432185581188004 -1718406.7778205872 -51.39167022705078 -96.30196380615234 -68.96218925079346 -68.85330581665039 4.339433074116245 -1724054.7312698364 -47.29331970214844 -94.60023498535156 -69.48152926986694 -69.09768295288086 3.718277832958654 -1737038.2317466736 -48.764774322509766 -87.0394058227539 -69.44929348144531 -69.18846130371094 3.6587537100712133 -173623.23370361328 -48.764774322509766 -84.51551055908203 -69.64926208496094 -69.26887893676758 3.727622283663612 -174123.15521240234 -47.29331970214844 -91.75110626220703 -69.57209653778077 -69.1762580871582 3.974055480291551 -173930.2413444519 -47.29331970214844 -94.23893737792969 -69.48916721801758 -69.14966201782227 3.9560812074247678 -173722.91804504395 -60.96376419067383 -94.23893737792969 -69.62761102905273 -69.30598449707031 3.535478289249686 -174069.02757263184 -59.895206451416016 -85.70796203613281 -69.43309510803223 -69.13444137573242 3.5198736442366485 -173582.73777008057 -58.22190856933594 -87.98017883300781 -69.18606732177734 -68.80952453613281 3.7091360255217634 -172965.16830444336 -57.85753631591797 -87.98017883300781 -69.11418679962158 -68.74254608154297 3.939976191300559 -172785.46699905396 -57.85753631591797 -94.60023498535156 -69.12247749938965 -68.77338027954102 3.818047971308896 -172806.19374847412 -59.341705322265625 -94.60023498535156 -69.37002626953125 -68.96800994873047 3.7216739013403215 -173425.06567382812 -59.743839263916016 -93.51744842529297 -69.53895374603272 -69.1445426940918 3.729465765140086 -173847.3843650818 -59.743839263916016 -89.71481323242188 -69.47006845092774 -69.08933639526367 3.7529101499063238 -173675.17112731934 -57.91084289550781 -86.2004623413086 -69.49605493927002 -69.09358978271484 3.838293925323212 -173740.13734817505 -57.91084289550781 -90.61100006103516 -69.65217483062744 -69.1959342956543 3.7110860136443273 -174130.4370765686 -60.81475067138672 -91.43000793457031 -69.74342702484131 -69.18983459472656 3.7017325226870375 -174358.56756210327 -60.81475067138672 -91.43000793457031 -69.67939332733154 -69.22305297851562 3.718759278462238 -174198.48331832886 -47.29331970214844 -91.75110626220703 -69.5347776856856 -69.18901824951172 3.7940761028006773 -382441.27727127075 -57.85753631591797 -87.98017883300781 -69.23356369087912 -68.88977432250977 3.7145667959677087 -380784.6002998352 -57.91084289550781 -93.51744842529297 -69.60086325003884 -69.17397689819336 3.7426757239370163 -382804.7478752136 1 0 1 0 250
1 0.018470350883758493 0.9998294085183886 -53.12146759033203 -95.30109405517578 -68.94467336029052 -68.6780891418457 3.885693692694514 -1723616.8340072632 -51.03325271606445 -101.24771881103516 -68.91494402816772 -68.8216323852539 4.3352948007071825 -1722873.600704193 -58.41982650756836 -96.74942016601562 -69.48865472747802 -69.12469482421875 3.6344432795950223 -1737216.3681869507 -60.25872039794922 -87.99554443359375 -69.61287440338135 -69.18514251708984 3.6418800721271527 -174032.18600845337 -60.89164733886719 -87.99554443359375 -69.44892926330566 -69.07966613769531 3.6093042691268815 -173622.32315826416 -61.088069915771484 -96.74942016601562 -69.75802425231933 -69.34610748291016 3.711318519154573 -174395.06063079834 -60.321529388427734 -96.74942016601562 -69.77365781860351 -69.29616165161133 3.759269119701046 -174434.1445465088 -60.146602630615234 -85.48584747314453 -69.42500385437012 -68.99992752075195 3.613744378110736 -173562.5096359253 -60.146602630615234 -88.6960220336914 -69.482762991333 -69.1684455871582 3.5768021395188074 -173706.90747833252 -59.07405090332031 -88.6960220336914 -69.56939710235596 -69.28750610351562 3.6897255421976736 -173923.4927558899 -59.07405090332031 -88.09876251220703 -69.38972742919921 -69.06818771362305 3.717381099880373 -173474.31857299805 -60.25333786010742 -86.43016052246094 -69.3182443145752 -68.97256469726562 3.6981003476741274 -173295.610786438 -59.77970886230469 -86.71743774414062 -69.43614791564941 -68.94526290893555 3.7699973926832437 -173590.36978912354 -59.77970886230469 -86.71743774414062 -69.5822732131958 -69.2008171081543 3.6606045918450656 -173955.6830329895 -60.1666259765625 -87.76670837402344 -69.3582194732666 -69.06727981567383 3.5733473880157263 -173395.5486831665 -60.1666259765625 -89.27113342285156 -69.2317455154419 -68.86859893798828 3.6128605177479765 -173079.36378860474 -60.539241790771484 -89.27113342285156 -69.47498096313477 -69.08012390136719 3.5919699413860138 -173687.4524078369 -60.539241790771484 -89.7000961303711 -69.48946366882325 -69.15169143676758 3.477188952577059 -173723.6591720581 -60.54419708251953 -89.7000961303711 -69.49576067810058 -69.10358047485352 3.495207729418156 -173739.40169525146 -60.25872039794922 -96.74942016601562 -69.71712465529008 -69.30266189575195 3.663115366603409 -383444.18560409546 -59.07405090332031 -88.6960220336914 -69.41630631949685 -69.08264541625977 3.6335087911812223 -381789.68475723267 -60.1666259765625 -89.27113342285156 -69.4634427094893 -69.09845733642578 3.6237053473126157 -382048.93490219116 1 0 1 0 254
1 0.018761188683828978 0.999823993410425 -53.920082092285156 -99.6556396484375 -69.13962539230347 -68.80558776855469 3.8739834455658952 -1728490.6348075867 -51.79407501220703 -91.39764404296875 -68.71399705886842 -68.56437683105469 4.321148454389493 -1717849.9264717102 -45.812686920166016 -91.78865814208984 -69.50739842849731 -69.17448425292969 3.6711461081347627 -1737684.9607124329 -60.54057312011719 -88.32833862304688 -69.52008652801514 -69.1103515625 3.648887607299322 -173800.21632003784 -57.830997467041016 -88.32833862304688 -69.63188972930908 -69.2039680480957 3.8083198968845298 -174079.7243232727 -57.830997467041016 -85.61354064941406 -69.71655862426758 -69.29166793823242 3.761133464961581 -174291.39656066895 -58.47352600097656 -91.78865814208984 -69.6808496246338 -69.32083129882812 3.719643121001253 -174202.12406158447 -57.198665618896484 -91.78865814208984 -69.68171964569092 -69.38193893432617 3.691040235568516 -174204.2991142273 -57.198665618896484 -83.2497787475586 -69.67272769012452 -69.35770416259766 3.5648554174670237 -174181.81922531128 -57.07273864746094 -88.26539611816406 -69.2971884765625 -68.96723937988281 3.698897907150352 -173242.97119140625 -57.07273864746094 -88.26539611816406 -69.06995542907715 -68.74064254760742 3.7312163195071033 -172674.88857269287 -58.48095703125 -86.76693725585938 -69.210251222229 -68.90289306640625 3.6617616141580758 -173025.6280555725 -58.48095703125 -88.8275375366211 -69.38374609832763 -69.0970344543457 3.603814917307188 -173459.3652458191 -58.39451217651367 -91.41240692138672 -69.46693027038575 -69.16025924682617 3.6619936530482926 -173667.32567596436 -58.39451217651367 -91.41240692138672 -69.4122473022461 -69.04241180419922 3.8584251627712067 -173530.61825561523 -59.71438980102539 -88.14566040039062 -69.45160894927979 -69.10538101196289 3.744357234609322 -173629.02237319946 -45.812686920166016 -86.90345764160156 -69.53680280456543 -69.23448944091797 3.682314134429256 -173842.00701141357 -45.812686920166016 -91.37862396240234 -69.61473561248779 -69.35754013061523 3.7086461052121424 -174036.83903121948 -49.126808166503906 -91.37862396240234 -69.61236657104492 -69.39788436889648 3.5735186491574886 -174030.9164276123 -57.830997467041016 -88.32833862304688 -69.5754512127963 -69.17153549194336 3.6821695024201295 -382664.98167037964 -57.07273864746094 -88.26539611816406 -69.34138960127397 -69.00670623779297 3.686536594746525 -381377.64280700684 -58.39451217651367 -91.41240692138672 -69.47748170956699 -69.1322135925293 3.6732869165022253 -382126.1494026184 1 0 1 0 258
1 0.019052024896403674 0.9998184937014052 -53.5747184753418 -100.62451171875 -69.21354238876343 -68.88762664794922 3.872410709607727 -1730338.5597190857 -51.68389892578125 -90.11763000488281 -68.63407169296265 -68.5741958618164 4.375666723150822 -1715851.7923240662 -56.48199462890625 -103.9703598022461 -69.49216473220825 -69.10258102416992 3.690211157905366 -1737304.1183052063 -58.7617301940918 -103.9703598022461 -69.71119943084717 -69.22831726074219 3.720378511639174 -174277.99857711792 -58.75109100341797 -103.9703598022461 -69.5423783569336 -69.04776000976562 3.7854543728499475 -173855.94589233398 -57.72843551635742 -87.86617279052734 -69.56900956573486 -69.09030151367188 3.8142584003070263 -173922.52391433716 -57.72843551635742 -87.86617279052734 -69.62292441253662 -69.2245864868164 3.7544068001649302 -174057.31103134155 -60.4289436340332 -87.2334213256836 -69.50116497192383 -69.24505233764648 3.527888189365423 -173752.91242980957 -60.04545593261719 -86.11721801757812 -69.29550780334473 -68.9946174621582 3.574110003648255 -173238.76950836182 -56.48199462890625 -85.74238586425781 -69.07375404510498 -68.80155181884766 3.724736209254388 -172684.38511276245 -56.48199462890625 -84.92839050292969 -69.17522119750977 -68.84881210327148 3.709005615561321 -172938.0529937744 -58.97383117675781 -86.42330932617188 -69.2074874343872 -68.84745407104492 3.731894891254498 -173018.71858596802 -58.97383117675781 -86.63285827636719 -69.48308987121582 -69.04763793945312 3.811634565101084 -173707.72467803955 -59.81551742553711 -89.40765380859375 -69.70188548583984 -69.21785736083984 3.802253183679719 -174254.7137145996 -58.96632766723633 -89.40765380859375 -69.39778560943604 -69.00535583496094 3.7465953631481286 -173494.4640235901 -58.96632766723633 -89.21736145019531 -69.31416899261474 -68.92083740234375 3.705198912564184 -173285.42248153687 -59.28947067260742 -89.21736145019531 -69.57821196136474 -69.18676376342773 3.699137448703738 -173945.52990341187 -61.0220832824707 -88.9731216430664 -69.72672788543701 -69.28083419799805 3.6962179444415777 -174316.81971359253 -60.953609466552734 -88.9731216430664 -69.73466728668213 -69.2984390258789 3.6222482714726407 -174336.66821670532 -57.72843551635742 -103.9703598022461 -69.5945478328358 -69.12527847290039 3.737896598754449 -382770.0130805969 -56.48199462890625 -86.42330932617188 -69.22248710909757 -68.90734100341797 3.6676233808619094 -380723.6791000366 -58.96632766723633 -89.40765380859375 -69.55244903772528 -69.16695785522461 3.6876051128703127 -382538.469707489 1 0 1 0 262
1 0.019342859496873196 0.9998129093917942 -54.31757736206055 -97.25328826904297 -69.24852630859375 -68.9014778137207 3.8375770130170457 -1731213.1577148438 -51.21708679199219 -90.98419952392578 -68.56563086868286 -68.53017807006836 4.415745975319653 -1714140.7717170715 -41.33837890625 -91.25609588623047 -69.37571237823487 -69.02347564697266 3.8017491286200875 -1734392.8094558716 -52.12970733642578 -90.36006927490234 -69.28256325378418 -68.98382949829102 3.890940187662526 -173206.40813446045 -52.12970733642578 -90.36006927490234 -69.05696013793946 -68.7450180053711 3.9281684831330863 -172642.40034484863 -50.177555084228516 -87.74451446533203 -69.07738798217774 -68.67657470703125 4.108331253924546 -172693.46995544434 -50.177555084228516 -89.83625793457031 -69.2363442779541 -69.00621032714844 4.143555922118936 -173090.86069488525 -52.52944564819336 -89.83625793457031 -69.62844064483643 -69.21932983398438 3.7966892054225214 -174071.10161209106 -60.4727897644043 -86.75352478027344 -69.57893961486816 -69.04158782958984 3.696559895363925 -173947.3490371704 -57.25408935546875 -88.54176330566406 -69.04146501312256 -68.69055938720703 3.775927642931885 -172603.6625328064 -57.25408935546875 -88.54176330566406 -68.94086956329346 -68.64532852172852 3.796629212486522 -172352.17390823364 -57.24893569946289 -88.91995239257812 -69.28722207946777 -68.92681884765625 3.703732189564711 -173218.05519866943 -57.24893569946289 -89.36211395263672 -69.49901880035401 -69.16758346557617 3.6991405368822976 -173747.547000885 -58.47034454345703 -89.36211395263672 -69.45738741607666 -69.16260528564453 3.682659523383262 -173643.46854019165 -57.84232711791992 -85.93336486816406 -69.2157365158081 -68.90515899658203 3.762880794266266 -173039.34128952026 -57.84232711791992 -89.38838195800781 -69.3246907989502 -68.91638565063477 3.7093657381409244 -173311.7269973755 -41.33837890625 -89.38838195800781 -69.60907597961426 -69.24275588989258 3.7138551114401546 -174022.68994903564 -41.33837890625 -88.34884643554688 -69.5417939453125 -69.27161407470703 3.8555756994258665 -173854.48486328125 -45.992149353027344 -91.25609588623047 -69.53306473236084 -69.09256362915039 3.8244512296146436 -173832.6618309021 -50.177555084228516 -90.36006927490234 -69.17442861175537 -68.90557861328125 3.9963422224609695 -380459.35736465454 -57.24893569946289 -88.54176330566406 -69.24569537076083 -68.85493850708008 3.754589028853654 -380851.32453918457 -57.84232711791992 -89.38838195800781 -69.4847837191495 -69.12157821655273 3.6994626100204333 -382166.31045532227 1 0 1 0 266
